,movieId,genres
8814,131826,Comedy
8698,125974,Adventure|Children|Comedy|Fantasy
3681,5076,Adventure|Children|Comedy|Drama
8845,133712,Comedy|Romance
3809,5341,Drama
8224,104303,Drama
5679,27768,Drama
8290,106873,Action|Animation|Drama
8833,132796,Action|Drama|Thriller
8289,106839,Drama
8832,132660,Comedy|Romance
8780,130087,Comedy|Drama|Fantasy
5234,8600,Crime|Drama|Film-Noir|Thriller
5704,27838,Drama|Thriller
8782,130450,Adventure|Children|Fantasy
5707,27850,Documentary
8229,104457,Horror|Thriller
3533,4836,Drama|Romance
5214,8530,Drama|Romance
5211,8526,Adventure|Children|Comedy
8250,105250,Documentary
8242,104944,Drama
8213,104076,Animation|Children|Comedy
5645,27555,Comedy
5258,8656,Crime|Drama
1064,1382,Action|Drama
5530,26631,Animation|Fantasy|Mystery
5532,26649,Adventure|Drama|Western
5304,8815,Horror|Thriller
8440,112370,Action|Adventure|Sci-Fi
3857,5427,Comedy
1028,1341,Horror
8394,110669,Comedy|Documentary
5153,8363,Comedy
5287,8778,Crime|Mystery
5638,27482,Horror|Mystery|Sci-Fi
8728,127204,Comedy
8193,103596,Sci-Fi
3523,4822,Children|Comedy
8369,109850,Action|Crime|Drama|IMAX
3642,5011,Drama|Romance
5629,27416,Comedy|Drama|Romance
8146,102684,Drama|Thriller
8753,128852,Comedy
3843,5409,Action
2415,3211,Drama
1237,1647,Crime|Drama|Thriller
4121,5932,Documentary
4728,7059,Children|Drama
2951,3963,Musical
9334,161127,Crime|Drama
4719,7050,Comedy|Musical|Romance
6475,53140,Action|Adventure|Comedy|Fantasy|Romance
1818,2419,Drama|Thriller
4699,7025,Drama|War
6509,54185,Documentary
7544,85412,Fantasy|Horror
3183,4297,Drama
4665,6981,Drama
2883,3862,Comedy
2881,3859,Documentary
4658,6970,Comedy|Romance
9390,165103,Comedy
6570,55272,Crime|Drama
1909,2534,Action
7520,84942,Action|Fantasy|Thriller
6467,53022,Action|Comedy|Crime|Romance
6448,52644,Horror|Thriller
8910,136018,Crime|Drama
6437,52283,Horror|Thriller
1564,2103,Adventure|Children|Fantasy|Western
9153,148888,Comedy
7748,91488,Animation|Children|Musical
7741,91353,Adventure|Animation|Children|Comedy
6302,48593,Comedy|Thriller
6304,48598,Drama
4820,7208,Drama|Horror
7697,90374,Drama|Thriller
7689,90057,Drama
6349,49793,Drama
7687,89939,Comedy
6358,50005,Action|Drama
6363,50160,Drama
4772,7118,Animation|Drama|Sci-Fi|War
7636,88356,Animation|Children|Comedy
4758,7093,Comedy
9296,159717,Drama
2865,3837,Action|Fantasy|Horror|Sci-Fi|Thriller
4627,6918,Drama
1914,2540,Action|Crime|Drama|Thriller
7262,74791,Animation
4254,6216,Drama
2657,3563,Action|Horror
7251,74668,Action|Sci-Fi
7216,73569,Action|Comedy|Crime
7202,73211,Horror|Thriller
4279,6263,Drama|Thriller|War
9635,180297,Comedy|Drama
4284,6268,Comedy|Drama|Romance
9640,181065,Comedy
6983,67665,Documentary|Musical
2299,3051,Comedy|Drama
4371,6412,Comedy|Western
4370,6410,Comedy
7095,70862,Documentary
9702,189333,Action|Adventure|Thriller
7060,69805,Action|Adventure|Fantasy
7050,69606,Comedy|Fantasy|Romance
6846,62383,Action|Adventure|Sci-Fi
7287,76173,Comedy|Crime
7501,84189,Crime|Horror|Thriller
4512,6695,Horror|Thriller
4173,6022,Drama
4597,6858,Drama
7465,82378,Drama|Mystery|Thriller
6655,57532,Comedy
6660,57772,Crime|Sci-Fi
9456,168612,Action|Drama|Sci-Fi
9471,170355,Drama|Mystery|Romance
6688,58376,Documentary|War
4567,6794,Children|Comedy
7424,81132,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
9504,171765,Action|Adventure|Drama|Sci-Fi
2737,3679,Documentary|Musical
6736,59604,Crime|Drama|Horror|Thriller
6763,60291,Documentary
4532,6732,Comedy|Musical|Romance
7344,78703,Comedy|Drama|Fantasy|Romance
7336,78467,Action|Drama|Thriller|Western
9141,148424,Comedy|Drama
4747,7082,Comedy|Romance
369,425,Drama|Romance
7821,93297,Action|Thriller|War
9101,145839,Drama
7837,93805,Action|Comedy|Sci-Fi
5959,36363,Comedy|Drama|Sci-Fi
6150,44613,Drama
8018,98203,Adventure|Drama|Fantasy|Romance|IMAX
9025,141749,Drama
3275,4440,Action|Thriller
5973,36850,Action|Comedy|Crime|Thriller
9071,143367,Drama|Thriller
1470,1996,Horror|Thriller
4973,7647,Comedy
4976,7657,Action|Comedy|Fantasy|Horror
9055,142509,Action|Adventure|Sci-Fi
6093,42730,Drama
3309,4484,Drama
6080,42191,Animation|Children
5037,7889,Western
9017,141408,Action|Comedy|Horror
7906,95497,Action|Adventure|Animation
6074,42009,Adventure|Comedy
7964,96691,Action|Horror|Sci-Fi|IMAX
5026,7841,Fantasy|Sci-Fi
374,430,Comedy|Drama
7962,96616,Comedy
5016,7820,Crime|Drama
8043,99106,Comedy
5049,7930,Horror|Mystery|Thriller
8117,101741,Crime|Thriller
5897,33683,Horror|Thriller
9127,147372,Adventure|Drama|Fantasy|Sci-Fi
7790,92422,Drama|Horror|Thriller
3479,4757,Comedy|Drama|Musical
3988,5633,Drama
8922,136449,Action|Animation|Sci-Fi
3464,4733,Comedy
3196,4317,Comedy|Romance
1240,1650,Drama
8103,101088,Drama|Mystery|Thriller
3250,4399,Comedy|Drama
1239,1649,Documentary
718,937,Comedy|Romance
7076,70305,Adventure|Children|Fantasy|Sci-Fi|Thriller
8607,118880,Horror|Romance|Thriller
7019,68932,Drama|Musical
6775,60516,Adventure|Children|Comedy|Romance|Sci-Fi
2091,2786,Comedy
2417,3214,Drama
2356,3120,Comedy
2712,3643,Action|Drama|War
7980,97168,Documentary
5405,25827,Comedy|Romance
6692,58554,Drama
1980,2630,Drama
7379,79798,Drama
7400,80551,Drama|Romance
8479,113532,Comedy
1203,1602,Comedy
5515,26564,Drama|Musical
6695,58655,Comedy
6702,58870,Comedy
2412,3206,Romance
1384,1897,Drama|Romance
2747,3689,Comedy
2004,2669,War
8560,116977,Comedy
8166,103048,Comedy
3389,4617,Comedy
6783,60753,Crime|Drama
7160,72171,Action|Comedy
1296,1731,Comedy
6920,65133,Comedy
750,984,Comedy|Drama
5458,26184,Action|Adventure|Comedy|Crime|Thriller
2202,2928,Drama
2201,2927,Drama|Romance
1323,1791,Crime|Drama|Thriller
7205,73290,Drama
6894,64116,Animation|Comedy
1278,1696,Drama|War
2643,3544,Comedy
5818,32298,Comedy|Romance
824,1085,Adventure|Drama
8598,118572,Comedy|Crime|Drama
3403,4636,Action
7266,74916,Comedy|Drama
2671,3580,Drama
6821,61350,Action|Adventure|Sci-Fi|Thriller
2310,3064,Drama|Thriller
2672,3581,Comedy
7282,76060,Comedy
3396,4626,Drama|Romance|Sci-Fi
6791,60885,Drama|Thriller
1207,1606,Action|Adventure
5449,26151,Crime|Drama
3685,5083,Comedy|Drama
1202,1601,Crime|Drama|Film-Noir
3345,4541,Horror
2780,3725,Animation|Musical
7645,88746,Comedy
3243,4390,Crime|Drama|Thriller
3604,4957,Crime|Thriller
3611,4965,Action|Drama|Thriller
3621,4977,Drama
6365,50274,Drama|Romance
1697,2283,Drama
3056,4104,Comedy
3044,4082,Comedy|Drama|Romance
6663,57951,Action|Adventure|Comedy|Romance
7643,88699,Action|Sci-Fi|Thriller
1518,2051,Adventure|Children|Comedy
7633,88272,Horror
1748,2347,Drama
1509,2038,Children|Comedy|Sci-Fi
5647,27584,Comedy|Horror|Mystery|Thriller
7848,94018,Action|Sci-Fi|Thriller|IMAX
3206,4337,Drama|Romance|War
6340,49524,Drama
3098,4164,Drama
7705,90469,Horror
3179,4292,Drama
3193,4312,Adventure|Drama
5731,30846,Crime|Drama|Thriller
8251,105254,Adventure|Comedy
1606,2149,Comedy|Fantasy|Horror
3577,4911,Adventure|Comedy|Fantasy
1620,2165,Comedy|Drama
5745,31101,Action|Crime|Drama
1631,2178,Thriller
3583,4919,Crime|Drama|Romance|Thriller
1563,2102,Animation|Children|Comedy|Musical
3194,4313,Drama
6305,48638,Drama|Romance
1640,2187,Mystery|Romance|Thriller
1647,2201,Drama
6442,52375,Crime|Drama
1751,2350,Comedy
7851,94130,Documentary
6583,55451,Comedy|Drama|Romance
5589,26965,Drama|Thriller
3332,4520,Comedy
1402,1922,Drama
1038,1351,Crime|Drama|Thriller
3335,4523,Comedy|Drama|Fantasy
6617,56286,Drama
6049,40870,Drama
2808,3758,Drama|Sci-Fi|Thriller
2801,3747,Drama
8192,103543,Comedy|Drama
3669,5062,Mystery|Sci-Fi|Thriller
874,1167,Comedy
1200,1599,Action
1201,1600,Drama|Romance
7943,96281,Adventure|Animation|Comedy
6585,55553,Comedy|Horror
1896,2521,Action|Drama|Thriller
6451,52712,Crime|Drama|Fantasy|Mystery|Thriller
8203,103801,Comedy|Drama|Romance
7858,94405,Action|Crime|Thriller
2954,3966,Crime|Film-Noir
1786,2385,Comedy|Romance
1481,2007,Comedy
6474,53138,Action|Adventure|Fantasy
7872,94896,Comedy|Crime|Drama
7599,87194,Adventure|Comedy|Drama
6117,43869,Adventure|Animation|Children|Comedy
6502,53974,Comedy|Romance
3303,4476,Comedy
2928,3932,Horror|Sci-Fi
3305,4478,Comedy|Drama
7541,85397,Fantasy|Horror|Mystery|Thriller
1418,1941,Drama
5599,27032,Action|Adventure|Comedy|Sci-Fi|Thriller
699,917,Children|Drama
3598,4947,Action
5196,8487,Children|Comedy|Musical
4445,6572,Comedy|Crime
3750,5238,Drama
4271,6244,Drama
625,795,Drama
544,645,Drama
3835,5389,Adventure|Animation|Children|Western
252,291,Drama|Thriller
4720,7051,Comedy
635,808,Adventure|Children
4745,7079,Drama
9293,159441,Comedy
4757,7092,Drama|Romance
3870,5447,Drama
5353,8948,Comedy|Drama|Romance
493,568,Comedy|Drama
293,335,Mystery|Thriller
462,528,Comedy|Drama
5080,8024,Comedy|Drama|Romance
3891,5472,Children|Drama|Musical
4804,7171,Documentary
49,54,Children|Comedy
9668,184015,Comedy
4434,6558,Comedy|Drama
4140,5963,Drama
5053,7937,Drama
4448,6577,Action|Drama
5272,8718,Drama
4549,6770,Drama|Romance
9485,170875,Action|Crime|Drama|Thriller
4571,6800,Action|Crime
9451,168366,Fantasy|Romance
4591,6850,Comedy|Drama
154,183,Comedy|Horror|Thriller
155,184,Drama
4599,6862,Crime|Drama|Thriller
4178,6031,Drama|Romance
604,759,Documentary
4174,6023,Comedy|Crime|Drama|Romance
608,764,Drama|Romance
5310,8835,Drama|Thriller
179,211,Drama
5315,8848,Drama
194,228,Comedy
4150,5984,Drama|Romance
4149,5980,Horror|Mystery|Thriller
3817,5357,Adventure
4452,6582,Action|Comedy|Crime|Thriller
5367,8967,Comedy|Horror
4723,7054,Drama
689,907,Comedy|Musical|Romance
9023,141688,Crime|Thriller
4995,7743,Adventure|Children|Sci-Fi
4023,5696,Drama
4999,7753,Drama
5040,7895,Crime|Drama|Thriller
3959,5588,Horror
5029,7844,Action|Comedy
4353,6376,Comedy|Drama
4967,7618,Drama
9007,140725,Crime|Thriller
3922,5523,Action|Adventure|Comedy|Sci-Fi
3727,5177,Drama|Romance
3920,5521,Action|Crime|Drama
5233,8596,Comedy|Crime
6588,55620,Documentary
1119,1460,Children|Comedy|Mystery
5225,8578,Action|Comedy|Horror|Sci-Fi
6187,45382,Drama|Romance
5237,8605,Action|Comedy
1414,1937,Comedy|Drama|Musical
8275,106438,Comedy|Drama
4624,6909,Thriller
4829,7222,Comedy|Drama
8270,106062,Comedy
5239,8609,Comedy
3321,4502,Children|Comedy
3917,5512,Comedy
3547,4863,Comedy|Crime
7934,96004,Action|Adventure|Animation
9404,165947,Action|Comedy
8254,105355,Drama|Romance
9031,141830,Adventure|Comedy
3907,5499,Adventure|Drama|Romance
3188,4305,Romance|Thriller
1895,2520,Drama
6549,55080,Crime|Drama|Thriller
5198,8492,Drama|Fantasy
4961,7581,Drama
1105,1439,Comedy
3606,4959,Drama
1535,2071,Drama
1918,2546,Drama
8718,127136,Drama|Mystery|Thriller
2090,2784,Horror
2081,2766,Comedy|Drama
7381,79879,Action|Horror|Thriller
9506,171867,Comedy|Drama
6119,43904,Horror|Thriller
7408,80727,Comedy|Crime|Drama
7413,80846,Horror|Mystery|Thriller
5633,27441,Action|Animation|Horror
7418,80880,Drama|Thriller
1091,1417,Drama
4556,6780,Documentary
3947,5569,Crime|Horror|Thriller
6703,58876,Drama|War
5657,27664,Drama
6669,58107,Drama|Musical|Romance
7884,95147,Action|Adventure|Animation|Children
6656,57536,Comedy
6158,44759,Crime|Drama|Mystery|Thriller
5672,27728,Action|Animation|Drama|Sci-Fi|Thriller
3266,4428,Comedy|Drama|Romance|Western
1460,1984,Horror
4180,6035,Crime|Drama|Romance
8775,129937,Action|Crime|Drama|Thriller
3927,5529,Comedy|Romance
4928,7440,Documentary
1166,1547,Children|Drama
4676,6994,Action|Comedy
8824,132422,Comedy|Romance|Thriller
8228,104419,Action|Animation|Sci-Fi
9146,148652,Comedy|Western
9292,159415,Comedy|Drama|Romance
3377,4600,Comedy|Drama
8116,101739,Horror
6426,51927,Horror|Mystery|Thriller
4766,7108,Action|Crime|Drama
9014,141004,Drama|Horror|Sci-Fi
5035,7884,Comedy
4849,7261,Comedy
3042,4080,Comedy
7641,88672,Comedy
6410,51498,Comedy|Horror
3471,4743,Comedy|Romance
7651,88954,Comedy
479,547,Action|Adventure|Thriller
7653,89030,Comedy|Horror
1288,1718,Thriller
8065,99910,Action|Crime|Thriller
8981,139855,Animation|Comedy|Fantasy
3437,4690,Crime|Musical
9234,155812,Comedy
5985,37545,Drama
1344,1829,Drama|Romance
3433,4686,Adventure|Comedy
341,384,Action|Crime|Drama
3432,4683,Adventure|Children|Comedy|Drama
1655,2210,Thriller
4028,5707,Drama|Romance
6319,48883,Crime|Drama|Mystery|Thriller
3117,4200,Action
4015,5682,Drama
4750,7085,Comedy|Romance
6446,52579,Drama|Musical
4005,5667,Drama|Fantasy
2907,3901,Comedy|Drama
6318,48879,Drama|Thriller
6243,47124,Adventure|Animation|Children|Comedy|Fantasy|IMAX
1169,1551,Adventure|Children|Drama
5182,8451,Drama
6527,54745,Comedy|Drama
5782,31694,Comedy|Musical|Romance
8215,104129,Action|IMAX
1183,1581,Comedy
1843,2453,Drama|Fantasy
6515,54276,Comedy|Drama|Romance
4106,5893,Crime|Drama|Thriller
7778,92048,Drama|Thriller
6507,54116,Drama|Thriller
3004,4024,Romance
8191,103539,Comedy|Drama|Romance
7586,86817,Comedy|Drama|Romance
3361,4574,Action|Thriller
9344,161922,Comedy
1220,1621,Drama
8893,135456,Action|Animation|Crime|Sci-Fi
7950,96448,Comedy|Horror
3504,4796,Comedy|Romance
3156,4252,Drama
7297,77191,Comedy
4086,5853,Horror|Sci-Fi|Thriller
4735,7067,Comedy|Drama|Fantasy|Romance
1764,2363,Drama|Horror|Sci-Fi
5295,8799,Comedy|Romance
3710,5131,Comedy|Drama
4318,6319,Comedy|Drama
7257,74698,Comedy|Fantasy
3675,5069,Action|Adventure|Animation|Drama|Fantasy
2427,3240,Comedy
6847,62394,Action|Crime|Drama|Thriller
5308,8832,Action|Adventure|Drama
2464,3283,Action
4483,6638,Comedy|Romance
3734,5202,Drama
673,888,Adventure|Animation|Children|Musical
3773,5282,Thriller
5555,26750,Adventure|Drama|Western
9677,184791,Comedy
7271,75395,Drama|Horror|Thriller
5300,8809,Comedy|Romance
6826,61465,Action|Crime|Thriller
2641,3539,Documentary
4260,6223,Comedy|Crime|Drama
9590,176419,Drama|Horror|Mystery|Thriller
6872,63222,Action|Drama|Thriller
5410,25856,Drama|Romance
2515,3368,Romance|Western
4367,6405,Adventure|Children
4443,6568,Comedy|Musical
8525,115231,Comedy
4351,6374,Comedy
5503,26504,Action|Adventure|Children|Crime|Mystery|Thriller
7200,73106,Comedy
8512,114818,Action|Comedy|Crime
5492,26413,Action|Comedy
9689,187031,Action|Adventure|Drama|Sci-Fi|Thriller
2203,2929,Drama|Romance
8504,114627,Animation|Drama|Fantasy
2489,3325,Comedy|Drama
2554,3423,Drama
2372,3150,Drama|Thriller
2723,3662,Horror|Sci-Fi|Thriller
7792,92439,Drama|Romance
4650,6959,Action|Adventure|Sci-Fi
6419,51698,Adventure|Children|Sci-Fi
492,567,Comedy|Drama
8563,117109,Comedy
6285,48161,Drama
5008,7782,Action|Drama
5746,31114,Comedy|Drama
8247,105211,Comedy|Drama|Romance
289,331,Drama
6950,66198,Drama|Thriller
6949,66171,Sci-Fi|Thriller
8808,131656,Adventure|Animation|Children|Comedy
1250,1662,Crime
3538,4847,Drama
8239,104908,Horror|Thriller
4441,6566,Action|Adventure|Children
7164,72294,Animation|Children|Drama|Fantasy|IMAX
4678,6997,Crime|Drama
2701,3628,Action|Drama|Romance|War
5510,26542,Adventure|Children|Fantasy|Sci-Fi
6213,46062,Children|Comedy|Drama|Musical|Romance
9174,150401,Action|Crime
1900,2525,Action|Horror|Sci-Fi
3395,4625,Drama|Sci-Fi|Thriller
9036,141890,Drama|War
6401,51088,Comedy
2138,2847,Adventure|Drama|Romance
6296,48414,Adventure|Animation|Children|Comedy|IMAX
6604,56003,Comedy|Drama|Sci-Fi|Thriller
1137,1489,Animation|Children|Musical
446,511,Action|Drama
1911,2537,Adventure
2862,3834,Adventure|Drama|Romance
6964,66783,Horror
8932,136602,Horror|Thriller
5528,26629,Comedy|Horror|Sci-Fi
5592,26999,Adventure|Animation|Children|Musical|Romance
3328,4516,Comedy
3298,4470,Drama
3972,5610,Comedy|Drama
3122,4207,Action|Adventure|War
8026,98499,Action|Comedy
748,981,Drama
8094,100810,Horror|Sci-Fi|Thriller
2240,2977,Comedy|Drama
1867,2482,Comedy|Romance
4618,6889,Adventure|Animation|Children
653,841,Horror
9317,160571,Horror
3515,4811,Drama|Musical
4356,6379,Horror|Thriller
4008,5670,Comedy|Documentary
1472,1998,Horror
5391,25750,Comedy|Fantasy|Romance
538,635,Comedy|Drama
1784,2383,Comedy|Crime
4868,7307,Action|Adventure|Drama|War
2226,2962,Comedy|Romance
7706,90471,Drama
362,418,Drama
241,279,Drama
6915,64997,Action|Sci-Fi
255,294,Comedy|Romance
7765,91842,Action|Crime|Drama|Thriller
1799,2400,Children|Drama|Fantasy
1212,1612,Comedy
4096,5879,Animation|Comedy|Musical
8509,114713,Horror
6477,53161,Comedy|Drama|Romance|Sci-Fi
2119,2817,Action
3663,5051,Comedy|Drama|Romance
8149,102720,Adventure|Animation|Fantasy
9617,179211,Comedy
8834,132800,Comedy|Drama
6529,54771,Action|Drama|Horror|Sci-Fi|Thriller
8222,104272,Documentary
8221,104245,Adventure|Animation|Comedy
7745,91470,Action|Drama
5778,31660,Action|Animation|Drama|Sci-Fi
9068,143257,Comedy|Drama
1042,1355,Horror|Thriller
353,408,Drama
3182,4296,Drama|Romance
2421,3223,Drama
1850,2460,Horror
1179,1572,Drama
1185,1583,Children|Fantasy
2990,4009,Drama
1609,2152,Children|Comedy
7755,91628,Comedy|Romance
5373,8974,Adventure|Animation|Children|Comedy
231,269,Drama
3495,4784,Drama
174,206,Documentary
4816,7193,Action|Comedy
2776,3719,Comedy|Romance
9225,155064,Drama|Horror|Mystery
5930,34326,Drama
7432,81456,Drama|Romance
421,484,Adventure|Children
1338,1816,Comedy|Drama
5278,8743,Adventure|Fantasy|Sci-Fi
7678,89761,Drama|Thriller
2298,3048,Comedy
5919,34148,Drama
9047,142420,Action|Drama|Sci-Fi
5918,34143,Drama|Horror|Thriller
6830,61705,Drama|Thriller
4193,6060,Comedy|Romance
7991,97643,Horror|Thriller
1688,2271,Drama
1098,1428,Drama
9464,169912,Comedy
439,504,Action|Drama|Sci-Fi
3252,4403,Horror
2792,3738,Drama
8013,98122,Documentary
6706,58972,Adventure|Comedy|Fantasy
8769,129428,Comedy|Drama
6709,59014,Action|Comedy|Sci-Fi
1313,1767,Drama|Romance
8370,109853,Comedy|Drama|Romance
3418,4661,Crime|Drama|Thriller
4972,7646,Horror|Mystery|Thriller
7891,95182,Action|Adventure|Animation|Sci-Fi
4217,6143,Comedy|Crime
5942,34523,Comedy|Drama
4543,6760,Adventure|Drama
3893,5476,Horror|Thriller
9056,142536,Drama
1457,1981,Horror
753,988,Comedy|Drama
104,119,Comedy
1018,1330,Horror
4378,6428,Comedy|War|Western
6355,49957,Comedy|Drama
4975,7650,Horror
8372,109895,Comedy
2384,3165,Action|Drama
6762,60289,Children|Comedy|Drama|Mystery
2581,3453,Drama|Romance
8612,118924,Comedy
345,388,Drama
7124,71429,Comedy|Drama
3711,5134,Comedy|Drama
4341,6349,Drama|Musical
4343,6357,Comedy|Musical|Romance
6619,56336,Action|Horror|Thriller
1500,2026,Horror|Thriller
5900,33781,Drama|Romance
8031,98623,Action|Comedy|Crime
2364,3138,Drama
2381,3161,Drama|Romance
3061,4113,Drama
4255,6217,Drama
5903,33815,Comedy|Drama|Romance
8301,107314,Action|Drama|Mystery
4613,6884,Crime|Drama|Thriller
8298,107069,Action|Drama|Thriller|War
2813,3765,Crime|Drama|Romance
6622,56379,Documentary
1694,2280,Crime
6196,45635,Drama
7049,69604,Comedy|Romance
5455,26172,Action|Crime|Drama|Thriller
9182,151315,Action|Comedy
2797,3743,Comedy|Romance
2664,3571,Comedy|Drama
4529,6723,Action
6183,45208,Adventure|Children|Comedy
8959,138208,Adventure|Drama|Thriller
4325,6330,Crime|Drama
7652,89028,Horror|Thriller
3400,4632,Action|Thriller
4815,7192,Action
6857,62792,Crime|Drama
6322,49013,Comedy|Fantasy
6966,66798,Adventure|Comedy|Mystery
2958,3971,Comedy|Mystery
5434,26052,Crime|Drama
3459,4723,Drama
7693,90343,Comedy|Drama|Musical
8556,116887,Action|Adventure|Drama
8643,121097,Adventure|Children|Comedy
3424,4672,Comedy|Romance
6981,67534,Comedy
3043,4081,Comedy
3703,5113,Comedy|Crime
7739,91325,Drama
3890,5471,Drama|Romance
9314,160565,Action|Horror|Sci-Fi
3074,4131,Comedy|Romance|Sci-Fi
3484,4770,Thriller
3134,4224,Action|Thriller
4765,7107,Comedy|Thriller
5351,8946,Comedy
1689,2272,Drama
9297,159755,Comedy
7617,87785,Action|Crime|Thriller
7969,96815,Horror|Thriller
7614,87522,Comedy|Drama|Romance
6303,48596,Action|Drama|Thriller
4029,5710,Comedy
8139,102378,Comedy|Drama
3073,4130,Comedy|Fantasy
4018,5688,Drama
3735,5205,Comedy|Horror
9687,185585,Action|Fantasy|Sci-Fi
6307,48678,Action|Comedy|Horror|Thriller
3440,4699,Drama|Romance|Thriller
7090,70687,Comedy|Documentary|Drama|Romance
5460,26198,Children|Comedy
5851,32892,Drama|War
8894,135518,Action|Mystery|Sci-Fi|Thriller
4921,7395,Comedy|Drama
2773,3715,Comedy|Crime
9046,142372,Comedy|Drama
8768,129397,Action|Fantasy|Sci-Fi
1957,2597,Comedy|Romance
4592,6851,Drama|Romance
6843,62344,Drama|Romance
8312,107565,Comedy
4472,6616,Action|Comedy
1113,1453,Comedy|Romance
7913,95583,Crime|Drama|Thriller
5558,26765,Action|Comedy|Romance
6605,56012,Comedy|Documentary
5715,27899,Comedy|Documentary|Drama
6062,41617,Crime|Drama|Romance
4639,6946,Action|Animation|Children|Fantasy
3973,5611,Adventure|War
3761,5256,Drama
1901,2526,Sci-Fi
6571,55274,Drama
3757,5248,Action|Comedy
5652,27618,Action|Adventure|Drama|Sci-Fi|Thriller
4570,6798,Children|Comedy|Crime|Musical
4316,6315,Comedy
9510,172215,Comedy
6131,44020,Action|Animation|Children|Sci-Fi
3278,4443,Action|Sci-Fi|Thriller
5289,8782,Action|Adventure|Fantasy|Sci-Fi
6108,43556,Drama
6814,61255,Comedy
7045,69516,Crime|Drama|Film-Noir
5614,27251,Adventure|Comedy|Fantasy
8368,109848,Horror|Sci-Fi|Thriller
8411,111443,Comedy
6732,59429,Comedy
3800,5324,Comedy|Romance
4213,6124,Comedy
5568,26812,Drama
1017,1329,Horror
3929,5531,Drama
6698,58806,Comedy|Drama|Romance
4199,6078,Action|Sci-Fi|Thriller
6176,45062,Crime|Drama|Thriller
1532,2068,Drama|Fantasy|Mystery
6689,58404,Action|Adventure|Animation|Fantasy|Sci-Fi
1890,2514,Comedy|Horror
5708,27865,Action|Adventure|Drama|Thriller
6026,39801,Adventure|Comedy|Fantasy|Horror
4703,7030,Drama
8687,123947,Drama
368,424,Drama
2574,3446,Comedy|Drama
4879,7321,Thriller
2343,3103,Drama|Romance
7023,68959,Action|Adventure|Animation|Drama
